m, 1, 0.005991, 0x18a81b8
m, 2, 0.000990, 0x18a81b8
m, 3, 0.001458, 0x18a91d0
m, 4, 0.001094, 0x18a91f0
m, 5, 0.001094, 0x18a9238
m, 6, 0.000990, 0x18a92e0
m, 7, 0.000990, 0x18a9468
m, 8, 0.001042, 0x18a9468
m, 9, 0.009534, 0x18a9468
m, 10, 0.007606, 0x18a9468
m, 11, 0.007137, 0x18a9468
m, 12, 0.007241, 0x18a9468
m, 13, 0.007085, 0x18a9468
m, 14, 0.037301, 0x76b0f008
m, 15, 0.026048, 0x76acf008
m, 16, 0.025423, 0x76a47008
m, 17, 0.029330, 0x76927008
m, 18, 0.028549, 0x766c7008
m, 19, 0.028445, 0x761c7008
m, 20, 0.028913, 0x75747008
m, 21, 0.029382, 0x74147008
m, 22, 0.031258, 0x71347008
m, 23, 0.029174, 0x6b347008
m, 24, 0.029069, 0x5eb47008
m, 25, 0.029174, 0x44b47008
m, 26, 0.092002, (nil)
m, 27, 0.000521, (nil)
m, 28, 0.000469, (nil)
m, 29, 0.000469, (nil)
