v, 1, 0.006303, 0xf281b8
v, 2, 0.001251, 0xf281b8
v, 3, 0.001666, 0xf291d0
v, 4, 0.001250, 0xf291f0
v, 5, 0.001250, 0xf29238
v, 6, 0.001303, 0xf292e0
v, 7, 0.001510, 0xf29468
v, 8, 0.001667, 0xf29468
v, 9, 0.010314, 0xf29468
v, 10, 0.009584, 0xf29468
v, 11, 0.024586, 0xf29468
v, 12, 0.060578, 0xf29468
v, 13, 0.104799, 0xf29468
v, 14, 0.414616, 0x76b3d008
v, 15, 0.879026, 0x76afd008
v, 16, 1.984058, 0x76a75008
v, 17, 4.692391, 0x76955008
v, 18, 9.691263, 0x766f5008
v, 19, 20.609183, 0x761f5008
v, 20, 53.212046, 0x75775008
v, 21, 92.809143, 0x74175008
v, 22, 192.196810, 0x71375008
v, 23, 401.612856, 0x6b375008
v, 24, 841.954659, 0x5eb75008
v, 25, 1756.647687, 0x44b75008
v, 26, fail
v, 27, fail
v, 28, fail
v, 29, fail
