v, 1, 0.002761, 0x79d1b8
v, 2, 0.001042, 0x79d1b8
v, 3, 0.001563, 0x79e1d0
v, 4, 0.001146, 0x79e1f0
v, 5, 0.001250, 0x79e238
v, 6, 0.001093, 0x79e2e0
v, 7, 0.001094, 0x79e468
v, 8, 0.002448, 0x79e468
v, 9, 0.009741, 0x79e468
v, 10, 0.007865, 0x79e468
v, 11, 0.007501, 0x79e468
v, 12, 0.007501, 0x79e468
v, 13, 0.007448, 0x79e468
v, 14, 0.038286, 0x76b3d008
v, 15, 0.025837, 0x76afd008
v, 16, 0.026357, 0x76a75008
v, 17, 0.029326, 0x76955008
v, 18, 0.029170, 0x766f5008
v, 19, 0.034170, 0x761f5008
v, 20, 0.030107, 0x75775008
v, 21, 0.029951, 0x74175008
v, 22, 0.030628, 0x71375008
v, 23, 0.030472, 0x6b375008
v, 24, 0.031931, 0x5eb75008
v, 25, 0.030264, 0x44b75008
v, 26, fail
v, 27, fail
v, 28, fail
v, 29, fail
