v, 1, 0.000084, 0x159e060e0
v, 2, 0.000042, 0x159e060e0
v, 3, 0.000042, 0x159e05fc0
v, 4, 0.000042, 0x159e05d70
v, 5, 0.000041, 0x159e05db0
v, 6, 0.000042, 0x159e060f0
v, 7, 0.000041, 0x159e06270
v, 8, 0.000042, 0x15a00c800
v, 9, 0.000000, 0x15a00d000
v, 10, 0.000042, 0x15a00e200
v, 11, 0.000041, 0x15a010a00
v, 12, 0.003958, 0x160008000
v, 13, 0.000084, 0x160018000
v, 14, 0.000042, 0x160038000
v, 15, 0.000000, 0x160070000
v, 16, 0.000083, 0x1600e8000
v, 17, 0.000083, 0x1601e8000
v, 18, 0.000083, 0x160408000
v, 19, 0.002500, 0x15a800000
v, 20, 0.000584, 0x15b180000
v, 21, 0.000541, 0x15c580000
v, 22, 0.001458, 0x149e00000
v, 23, 0.002000, 0x139e00000
v, 24, 0.001875, 0x129e00000
v, 25, 0.003833, 0x109e00000
v, 26, 0.028500, 0x280000000
v, 27, 0.001959, 0x280000000
v, 28, 0.003667, 0x280000000
v, 29, 0.007208, 0x280000000
