c, 0, 0.048173999999999995, 0x400011e000
c, 1, 0.008697, 0x400000c018
c, 2, 0.00953, 0x400000c018
c, 3, 0.011874, 0x400000c018
c, 4, 0.011979, 0x400000c018
c, 5, 0.012343, 0x400000c018
c, 6, 0.009791, 0x400000c018
c, 7, 0.021821999999999998, 0x400000c018
c, 8, 0.050258, 0x400000c018
c, 9, 0.07504899999999999, 0x400000c018
c, 10, 0.019791, 0x400000c018
c, 11, 0.023228, 0x400000c018
c, 12, 0.036301, 0x400000c018
c, 13, 0.069684, 0x400000c018
c, 14, 0.066924, 0x400000c018
c, 15, 0.328631, 0x400000c018
c, 16, 0.426023, 0x400000c018
c, 17, 0.8076709999999999, 0x400000c018
c, 18, 0.59815, 0x400000c018
c, 19, 2.9553339999999997, 0x400000c018
c, 20, 5.148516, 0x400000c018
c, 21, 6.88901, 0x400000c018
c, 22, 16.718042, 0x400000c018
c, 23, 42.581139, 0x400000c018
c, 24, 56.860386, 0x400000c018
c, 25, 131.541824, 0x400000c018
c, 26, 223.858383, 0x400000c018
c, 27, 441.054707, 0x400000c018
c, 28, 895.058958, 0x400000c018
c, 29, 1794.584807, 0x400000c018
