v, 1, 0.000041, 0x13a6060e0
v, 2, 0.000042, 0x13a6060e0
v, 3, 0.000041, 0x13a605fc0
v, 4, 0.000083, 0x13a605d70
v, 5, 0.000083, 0x13a605db0
v, 6, 0.000042, 0x13a6060f0
v, 7, 0.000083, 0x13a606270
v, 8, 0.001334, 0x13a80c800
v, 9, 0.000125, 0x13a80d000
v, 10, 0.001417, 0x13a80e200
v, 11, 0.001542, 0x13a810a00
v, 12, 0.010541, 0x140008000
v, 13, 0.008500, 0x140018000
v, 14, 0.019000, 0x140038000
v, 15, 0.043000, 0x140070000
v, 16, 0.105333, 0x1400e8000
v, 17, 0.206167, 0x1401e8000
v, 18, 0.424959, 0x140408000
v, 19, 0.744458, 0x13b000000
v, 20, 1.630625, 0x13b980000
v, 21, 3.457750, 0x13cd80000
v, 22, 7.572958, 0x12a600000
v, 23, 17.140250, 0x11a600000
v, 24, 34.160209, 0x10a600000
v, 25, 65.749958, 0x280000000
v, 26, 127.684709, 0x280000000
v, 27, 346.418208, 0x280000000
v, 28, 826.054125, 0x280000000
v, 29, 1853.276000, 0x280000000
