v, 1, 0.006095, 0x1c701b8
v, 2, 0.001354, 0x1c701b8
v, 3, 0.001719, 0x1c711d0
v, 4, 0.001302, 0x1c711f0
v, 5, 0.001302, 0x1c71238
v, 6, 0.001250, 0x1c712e0
v, 7, 0.001510, 0x1c71468
v, 8, 0.001667, 0x1c71468
v, 9, 0.010366, 0x1c71468
v, 10, 0.009636, 0x1c71468
v, 11, 0.024951, 0x1c71468
v, 12, 0.059383, 0x1c71468
v, 13, 0.110172, 0x1c71468
v, 14, 0.443083, 0x76b80008
v, 15, 0.877780, 0x76b40008
v, 16, 2.023514, 0x76ab8008
v, 17, 4.774423, 0x76998008
v, 18, 9.807058, 0x76738008
v, 19, 20.828612, 0x76238008
v, 20, 44.014429, 0x757b8008
v, 21, 96.361595, 0x741b8008
v, 22, 192.453933, 0x713b8008
v, 23, 402.474741, 0x6b3b8008
v, 24, 841.625371, 0x5ebb8008
v, 25, 1761.291804, 0x44bb8008
v, 26, fail
v, 27, fail
v, 28, fail
v, 29, fail
