m, 1, 0.000042, 0x11d6060e0
m, 2, 0.000042, 0x11d6060e0
m, 3, 0.000083, 0x11d605fc0
m, 4, 0.000042, 0x11d605d70
m, 5, 0.000042, 0x11d605db0
m, 6, 0.000042, 0x11d6060f0
m, 7, 0.000042, 0x11d606270
m, 8, 0.000042, 0x11d80c800
m, 9, 0.000000, 0x11d80d000
m, 10, 0.000041, 0x11d80e200
m, 11, 0.000042, 0x11d810a00
m, 12, 0.004500, 0x120008000
m, 13, 0.000042, 0x120018000
m, 14, 0.000042, 0x120038000
m, 15, 0.000042, 0x120070000
m, 16, 0.000084, 0x1200e8000
m, 17, 0.000042, 0x1201e8000
m, 18, 0.000083, 0x120408000
m, 19, 0.002500, 0x11e000000
m, 20, 0.000500, 0x11e980000
m, 21, 0.000583, 0x128000000
m, 22, 0.001459, 0x10d600000
m, 23, 0.001875, 0x100d20000
m, 24, 0.011292, 0x12aa00000
m, 25, 0.000750, 0x12aa00000
m, 26, 0.001542, 0x280000000
m, 27, 0.002291, 0x280000000
m, 28, 0.004166, 0x280000000
m, 29, 0.010125, 0x280000000
