v, 1, 0.003073, 0x1f851b8
v, 2, 0.001250, 0x1f851b8
v, 3, 0.001458, 0x1f861d0
v, 4, 0.001042, 0x1f861f0
v, 5, 0.001251, 0x1f86238
v, 6, 0.001250, 0x1f862e0
v, 7, 0.001094, 0x1f86468
v, 8, 0.001042, 0x1f86468
v, 9, 0.009792, 0x1f86468
v, 10, 0.008021, 0x1f86468
v, 11, 0.007448, 0x1f86468
v, 12, 0.007448, 0x1f86468
v, 13, 0.007553, 0x1f86468
v, 14, 0.044743, 0x76b79008
v, 15, 0.026825, 0x76b39008
v, 16, 0.025939, 0x76ab1008
v, 17, 0.029221, 0x76991008
v, 18, 0.028596, 0x76731008
v, 19, 0.030835, 0x76231008
v, 20, 0.029064, 0x757b1008
v, 21, 0.028856, 0x741b1008
v, 22, 0.031096, 0x713b1008
v, 23, 0.029272, 0x6b3b1008
v, 24, 0.029429, 0x5ebb1008
v, 25, 0.034377, 0x44bb1008
v, 26, fail
v, 27, fail
v, 28, fail
v, 29, fail
