v, 1, 0.005312, 0x1194f090
v, 2, 0.000677, 0x1194f090
v, 3, 0.000416, 0x1194f090
v, 4, 0.000417, 0x1194eeb0
v, 5, 0.001459, 0x119500c0
v, 6, 0.001042, 0x11950170
v, 7, 0.001041, 0x11950300
v, 8, 0.001979, 0x11950690
v, 9, 0.024531, 0x11950690
v, 10, 0.028229, 0x11950690
v, 11, 0.085625, 0x11950690
v, 12, 0.182813, 0x11950690
v, 13, 0.385469, 0x11950690
v, 14, 1.289325, 0x7fabe70010
v, 15, 2.724744, 0x7fabe30010
v, 16, 5.724801, 0x7fabda8010
v, 17, 12.037833, 0x7fabc88010
v, 18, 25.345356, 0x7faba28010
v, 19, 53.519153, 0x7fab528010
v, 20, 115.676705, 0x7faaaa8010
v, 21, 243.320826, 0x7fa94a8010
v, 22, 501.628084, 0x7fa66a8010
v, 23, 1047.129003, 0x7fa06a8010
v, 24, 2185.263524, 0x7f93ea8010
v, 25, 4577.827186, 0x7f79ea8010
v, 26, fail
v, 27, fail
v, 28, fail
v, 29, fail
