v, 1, 0.007605, 0x5471b8
v, 2, 0.001980, 0x5481d0
v, 3, 0.001250, 0x5481e0
v, 4, 0.001094, 0x548200
v, 5, 0.001146, 0x548248
v, 6, 0.001198, 0x5482f0
v, 7, 0.001146, 0x548478
v, 8, 0.009428, 0x548800
v, 9, 0.007657, 0x549008
v, 10, 0.007814, 0x54a210
v, 11, 0.007554, 0x54ca18
v, 12, 0.007814, 0x552220
v, 13, 0.023285, 0x55e228
v, 14, 0.036203, 0x76b58008
v, 15, 0.023806, 0x76adf008
v, 16, 0.036151, 0x769de008
v, 17, 0.025681, 0x767bd008
v, 18, 0.025212, 0x7633c008
v, 19, 0.025316, 0x759bb008
v, 20, 0.025108, 0x745ba008
v, 21, 0.045892, 0x71bb9008
v, 22, 0.025733, 0x6c3b8008
v, 23, 0.025421, 0x60bb7008
v, 24, 0.025107, 0x48bb6008
v, 25, 0.025420, 0x16bb5008
v, 26, fail
v, 27, fail
v, 28, fail
v, 29, fail
