v, 1, 0.008334, 0x9f51b8
v, 2, 0.002031, 0x9f61d0
v, 3, 0.001198, 0x9f61e0
v, 4, 0.001094, 0x9f6200
v, 5, 0.001094, 0x9f6248
v, 6, 0.001042, 0x9f62f0
v, 7, 0.001198, 0x9f6478
v, 8, 0.009375, 0x9f6800
v, 9, 0.007969, 0x9f7008
v, 10, 0.007396, 0x9f8210
v, 11, 0.011563, 0x9faa18
v, 12, 0.026929, 0xa00220
v, 13, 0.022814, 0xa0c228
v, 14, 0.039482, 0x76be0008
v, 15, 0.024168, 0x76b67008
v, 16, 0.030991, 0x76a66008
v, 17, 0.025679, 0x76845008
v, 18, 0.025366, 0x763c4008
v, 19, 0.024949, 0x75a43008
v, 20, 0.025001, 0x74642008
v, 21, 0.025002, 0x71c41008
v, 22, 0.025678, 0x6c440008
v, 23, 0.025157, 0x60c3f008
v, 24, 0.025418, 0x48c3e008
v, 25, 0.025366, 0x16c3d008
v, 26, fail
v, 27, fail
v, 28, fail
v, 29, fail
