v, 1, 0.001458, 0xbb8f090
v, 2, 0.000625, 0xbb8f090
v, 3, 0.000312, 0xbb8f090
v, 4, 0.000312, 0xbb8eeb0
v, 5, 0.001093, 0xbb900c0
v, 6, 0.001042, 0xbb90170
v, 7, 0.000781, 0xbb90300
v, 8, 0.000729, 0xbb90690
v, 9, 0.021302, 0xbb90690
v, 10, 0.019739, 0xbb90690
v, 11, 0.022084, 0xbb90690
v, 12, 0.019739, 0xbb90690
v, 13, 0.062656, 0xbb90690
v, 14, 0.087031, 0x7f9885f010
v, 15, 0.062605, 0x7f9881f010
v, 16, 0.073386, 0x7f98797010
v, 17, 0.083542, 0x7f98677010
v, 18, 0.073646, 0x7f98417010
v, 19, 0.437761, 0x7f97f17010
v, 20, 0.075000, 0x7f97497010
v, 21, 0.074375, 0x7f95e97010
v, 22, 0.076927, 0x7f93097010
v, 23, 0.076511, 0x7f8d097010
v, 24, 0.087084, 0x7f80897010
v, 25, 0.089219, 0x7f66897010
v, 26, fail
v, 27, fail
v, 28, fail
v, 29, fail
