v, 1, 0.008127, 0x19b91b8
v, 2, 0.002032, 0x19ba1d0
v, 3, 0.001198, 0x19ba1e0
v, 4, 0.001250, 0x19ba200
v, 5, 0.001198, 0x19ba248
v, 6, 0.001198, 0x19ba2f0
v, 7, 0.001198, 0x19ba478
v, 8, 0.009638, 0x19ba800
v, 9, 0.007554, 0x19bb008
v, 10, 0.007606, 0x19bc210
v, 11, 0.007450, 0x19bea18
v, 12, 0.007606, 0x19c4220
v, 13, 0.022714, 0x19d0228
v, 14, 0.035009, 0x76bb1008
v, 15, 0.024225, 0x76b38008
v, 16, 0.030945, 0x76a37008
v, 17, 0.025579, 0x76816008
v, 18, 0.026101, 0x76395008
v, 19, 0.025527, 0x75a14008
v, 20, 0.025371, 0x74613008
v, 21, 0.026986, 0x71c12008
v, 22, 0.025423, 0x6c411008
v, 23, 0.025736, 0x60c10008
v, 24, 0.025475, 0x48c0f008
v, 25, 0.027038, 0x16c0e008
v, 26, fail
v, 27, fail
v, 28, fail
v, 29, fail
