v, 1, 0.002396, 0x7c21b8
v, 2, 0.001042, 0x7c21b8
v, 3, 0.001563, 0x7c31d0
v, 4, 0.001198, 0x7c31f0
v, 5, 0.001198, 0x7c3238
v, 6, 0.001146, 0x7c32e0
v, 7, 0.001250, 0x7c3468
v, 8, 0.001198, 0x7c3468
v, 9, 0.009637, 0x7c3468
v, 10, 0.007709, 0x7c3468
v, 11, 0.007188, 0x7c3468
v, 12, 0.007344, 0x7c3468
v, 13, 0.007293, 0x7c3468
v, 14, 0.039221, 0x76ba7008
v, 15, 0.026565, 0x76b67008
v, 16, 0.025627, 0x76adf008
v, 17, 0.028752, 0x769bf008
v, 18, 0.028232, 0x7675f008
v, 19, 0.028805, 0x7625f008
v, 20, 0.028805, 0x757df008
v, 21, 0.028856, 0x741df008
v, 22, 0.029325, 0x713df008
v, 23, 0.031252, 0x6b3df008
v, 24, 0.029898, 0x5ebdf008
v, 25, 0.029429, 0x44bdf008
v, 26, fail
v, 27, fail
v, 28, fail
v, 29, fail
