v, 1, 0.007709, 0x17351b8
v, 2, 0.002084, 0x17361d0
v, 3, 0.001146, 0x17361e0
v, 4, 0.001094, 0x1736200
v, 5, 0.001041, 0x1736248
v, 6, 0.001042, 0x17362f0
v, 7, 0.001146, 0x1736478
v, 8, 0.009428, 0x1736800
v, 9, 0.007553, 0x1737008
v, 10, 0.007553, 0x1738210
v, 11, 0.007501, 0x173aa18
v, 12, 0.007500, 0x1740220
v, 13, 0.022241, 0x174c228
v, 14, 0.034378, 0x76b34008
v, 15, 0.023596, 0x76abb008
v, 16, 0.035785, 0x769ba008
v, 17, 0.025888, 0x76799008
v, 18, 0.025106, 0x76318008
v, 19, 0.024845, 0x75997008
v, 20, 0.024794, 0x74596008
v, 21, 0.025836, 0x71b95008
v, 22, 0.025315, 0x6c394008
v, 23, 0.025471, 0x60b93008
v, 24, 0.025367, 0x48b92008
v, 25, 0.025419, 0x16b91008
v, 26, fail
v, 27, fail
v, 28, fail
v, 29, fail
