v, 1, 0.002396, 0x10d61b8
v, 2, 0.000989, 0x10d61b8
v, 3, 0.001614, 0x10d71d0
v, 4, 0.001198, 0x10d71f0
v, 5, 0.001146, 0x10d7238
v, 6, 0.001094, 0x10d72e0
v, 7, 0.001146, 0x10d7468
v, 8, 0.001094, 0x10d7468
v, 9, 0.009479, 0x10d7468
v, 10, 0.007553, 0x10d7468
v, 11, 0.007397, 0x10d7468
v, 12, 0.007448, 0x10d7468
v, 13, 0.007396, 0x10d7468
v, 14, 0.050263, 0x76be2008
v, 15, 0.033648, 0x76ba2008
v, 16, 0.033075, 0x76b1a008
v, 17, 0.032242, 0x769fa008
v, 18, 0.032398, 0x7679a008
v, 19, 0.032658, 0x7629a008
v, 20, 0.032293, 0x7581a008
v, 21, 0.031981, 0x7421a008
v, 22, 0.032971, 0x7141a008
v, 23, 0.035159, 0x6b41a008
v, 24, 0.036357, 0x5ec1a008
v, 25, 0.033231, 0x44c1a008
v, 26, fail
v, 27, fail
v, 28, fail
v, 29, fail
