v, 1, 0.000125, 0x1236060e0
v, 2, 0.000042, 0x1236060e0
v, 3, 0.000042, 0x123605fc0
v, 4, 0.000041, 0x123605d70
v, 5, 0.000042, 0x123605db0
v, 6, 0.000041, 0x1236060f0
v, 7, 0.000041, 0x123606270
v, 8, 0.001458, 0x12380c800
v, 9, 0.000084, 0x12380d000
v, 10, 0.001250, 0x12380e200
v, 11, 0.001500, 0x123810a00
v, 12, 0.006666, 0x128008000
v, 13, 0.008125, 0x128018000
v, 14, 0.022625, 0x128038000
v, 15, 0.049458, 0x128070000
v, 16, 0.090250, 0x1280e8000
v, 17, 0.200417, 0x1281e8000
v, 18, 0.401333, 0x128408000
v, 19, 0.827541, 0x124000000
v, 20, 1.644708, 0x124980000
v, 21, 3.465459, 0x130000000
v, 22, 7.670916, 0x113600000
v, 23, 16.311666, 0x104794000
v, 24, 33.993292, 0x132a00000
v, 25, 71.541125, 0x132a00000
v, 26, 148.206250, 0x280000000
v, 27, 344.211875, 0x280000000
v, 28, 819.223250, 0x280000000
v, 29, 1822.672875, 0x280000000
