v, 1, 0.007865, 0xe9a1b8
v, 2, 0.001980, 0xe9b1d0
v, 3, 0.001042, 0xe9b1e0
v, 4, 0.001042, 0xe9b200
v, 5, 0.001146, 0xe9b248
v, 6, 0.000989, 0xe9b2f0
v, 7, 0.001146, 0xe9b478
v, 8, 0.009480, 0xe9b800
v, 9, 0.007761, 0xe9c008
v, 10, 0.007240, 0xe9d210
v, 11, 0.007449, 0xe9fa18
v, 12, 0.007657, 0xea5220
v, 13, 0.023699, 0xeb1228
v, 14, 0.042242, 0x76bce008
v, 15, 0.024272, 0x76b55008
v, 16, 0.032554, 0x76a54008
v, 17, 0.025679, 0x76833008
v, 18, 0.025158, 0x763b2008
v, 19, 0.025575, 0x75a31008
v, 20, 0.025366, 0x74630008
v, 21, 0.025887, 0x71c2f008
v, 22, 0.026043, 0x6c42e008
v, 23, 0.025887, 0x60c2d008
v, 24, 0.025574, 0x48c2c008
v, 25, 0.025627, 0x16c2b008
v, 26, fail
v, 27, fail
v, 28, fail
v, 29, fail
