v, 1, 0.005365, 0x55b293b090
v, 2, 0.000677, 0x55b293b090
v, 3, 0.000468, 0x55b293b090
v, 4, 0.000416, 0x55b293aeb0
v, 5, 0.001094, 0x55b293c0c0
v, 6, 0.000885, 0x55b293c170
v, 7, 0.001042, 0x55b293c300
v, 8, 0.002031, 0x55b293c690
v, 9, 0.024739, 0x55b293c690
v, 10, 0.028542, 0x55b293c690
v, 11, 0.072501, 0x55b293c690
v, 12, 0.191563, 0x55b293c690
v, 13, 0.383959, 0x55b293c690
v, 14, 1.318960, 0x7f8e284010
v, 15, 2.628755, 0x7f8e244010
v, 16, 5.592822, 0x7f8e1bc010
v, 17, 11.888457, 0x7f8e09c010
v, 18, 25.229417, 0x7f8de3c010
v, 19, 56.436814, 0x7f8d93c010
v, 20, 119.291138, 0x7f8cebc010
v, 21, 237.984253, 0x7f8b8bc010
v, 22, 496.430573, 0x7f88abc010
v, 23, 1048.188271, 0x7f82abc010
v, 24, 2179.117878, 0x7f762bc010
v, 25, 4583.901914, 0x7f5c2bc010
v, 26, fail
v, 27, fail
v, 28, fail
v, 29, fail
