c, 0, 0.000542, 0x1400000c018
c, 1, 0.006208, 0x1400000c018
c, 2, 0.001292, 0x1400000c018
c, 3, 0.0036249999999999998, 0x1400000c018
c, 4, 0.002584, 0x1400000c018
c, 5, 0.0024159999999999997, 0x1400000c018
c, 6, 0.011833, 0x1400000c018
c, 7, 0.0042499999999999994, 0x1400000c018
c, 8, 0.005625, 0x1400000c018
c, 9, 0.008416, 0x1400000c018
c, 10, 0.031167, 0x1400000c018
c, 11, 0.010957999999999999, 0x1400000c018
c, 12, 0.004208, 0x1400000c018
c, 13, 0.009541, 0x1400000c018
c, 14, 0.0047079999999999995, 0x1400000c018
c, 15, 0.006999999999999999, 0x1400000c018
c, 16, 0.030583, 0x1400000c018
c, 17, 0.045166, 0x1400000c018
c, 18, 0.041832999999999995, 0x1400000c018
c, 19, 0.018416, 0x1400000c018
c, 20, 0.12825, 0x1400000c018
c, 21, 0.283334, 0x1400000c018
c, 22, 0.444667, 0x1400000c018
c, 23, 0.9446249999999999, 0x1400000c018
c, 24, 1.035625, 0x1400000c018
c, 25, 2.6405, 0x1400000c018
c, 26, 4.629083, 0x1400000c018
c, 27, 9.414125, 0x1400000c018
c, 28, 19.018458, 0x1400000c018
c, 29, 35.407042, 0x1400000c018
