v, 1, 0.004687, 0x37da2090
v, 2, 0.000781, 0x37da2090
v, 3, 0.000469, 0x37da2090
v, 4, 0.000416, 0x37da1eb0
v, 5, 0.001146, 0x37da30c0
v, 6, 0.000885, 0x37da3170
v, 7, 0.000990, 0x37da3300
v, 8, 0.001927, 0x37da3690
v, 9, 0.025104, 0x37da3690
v, 10, 0.028542, 0x37da3690
v, 11, 0.073125, 0x37da3690
v, 12, 0.198438, 0x37da3690
v, 13, 0.384636, 0x37da3690
v, 14, 1.344325, 0x7f83029010
v, 15, 2.661984, 0x7f82fe9010
v, 16, 5.660010, 0x7f82f61010
v, 17, 12.012781, 0x7f82e41010
v, 18, 25.417127, 0x7f82be1010
v, 19, 53.677851, 0x7f826e1010
v, 20, 115.668111, 0x7f81c61010
v, 21, 239.523373, 0x7f80661010
v, 22, 497.669589, 0x7f7d861010
v, 23, 1045.685356, 0x7f77861010
v, 24, 2193.602550, 0x7f6b061010
v, 25, 7169.536818, 0x7f51061010
v, 26, fail
v, 27, fail
v, 28, fail
v, 29, fail
