v, 1, 0.006461, 0x51b1b8
v, 2, 0.001406, 0x51b1b8
v, 3, 0.001823, 0x51c1d0
v, 4, 0.001354, 0x51c1f0
v, 5, 0.001407, 0x51c238
v, 6, 0.001511, 0x51c2e0
v, 7, 0.001563, 0x51c468
v, 8, 0.001771, 0x51c468
v, 9, 0.010784, 0x51c468
v, 10, 0.009847, 0x51c468
v, 11, 0.023393, 0x51c468
v, 12, 0.060957, 0x51c468
v, 13, 0.108472, 0x51c468
v, 14, 0.433941, 0x76bd0008
v, 15, 0.889609, 0x76b90008
v, 16, 2.171218, 0x76b08008
v, 17, 4.772680, 0x769e8008
v, 18, 10.099705, 0x76788008
v, 19, 21.168106, 0x76288008
v, 20, 43.868788, 0x75808008
v, 21, 92.452216, 0x74208008
v, 22, 193.612440, 0x71408008
v, 23, 403.791868, 0x6b408008
v, 24, 842.817733, 0x5ec08008
v, 25, 1762.313198, 0x44c08008
v, 26, fail
v, 27, fail
v, 28, fail
v, 29, fail
