v, 1, 0.005261, 0x5584246090
v, 2, 0.001250, 0x55842470c0
v, 3, 0.000833, 0x55842470e0
v, 4, 0.000417, 0x5584245eb0
v, 5, 0.000781, 0x5584247100
v, 6, 0.000781, 0x55842471b0
v, 7, 0.000730, 0x5584247340
v, 8, 0.000729, 0x55842476d0
v, 9, 0.025469, 0x5584247ee0
v, 10, 0.022761, 0x55842490f0
v, 11, 0.021875, 0x558424b900
v, 12, 0.061666, 0x5584251110
v, 13, 0.020469, 0x558425d120
v, 14, 0.077813, 0x7fb871b010
v, 15, 0.046979, 0x7fb86a2010
v, 16, 0.057864, 0x7fb85a1010
v, 17, 0.057552, 0x7fb8380010
v, 18, 0.057448, 0x7fb7eff010
v, 19, 0.056614, 0x7fb757e010
v, 20, 0.067292, 0x7fb617d010
v, 21, 0.060208, 0x7fb377c010
v, 22, 0.059479, 0x7fadf7b010
v, 23, 0.059115, 0x7fa277a010
v, 24, 0.059375, 0x7f8a779010
v, 25, 0.155937, 0x7f58778010
v, 26, fail
v, 27, fail
v, 28, fail
v, 29, fail
