v, 1, 0.002813, 0x145f1b8
v, 2, 0.001042, 0x145f1b8
v, 3, 0.001563, 0x14601d0
v, 4, 0.001093, 0x14601f0
v, 5, 0.001042, 0x1460238
v, 6, 0.001042, 0x14602e0
v, 7, 0.001094, 0x1460468
v, 8, 0.001042, 0x1460468
v, 9, 0.009637, 0x1460468
v, 10, 0.007970, 0x1460468
v, 11, 0.007709, 0x1460468
v, 12, 0.007293, 0x1460468
v, 13, 0.007709, 0x1460468
v, 14, 0.038653, 0x76b47008
v, 15, 0.026203, 0x76b07008
v, 16, 0.025630, 0x76a7f008
v, 17, 0.029172, 0x7695f008
v, 18, 0.029329, 0x766ff008
v, 19, 0.029121, 0x761ff008
v, 20, 0.029225, 0x7577f008
v, 21, 0.029068, 0x7417f008
v, 22, 0.030318, 0x7137f008
v, 23, 0.029276, 0x6b37f008
v, 24, 0.029172, 0x5eb7f008
v, 25, 0.031308, 0x44b7f008
v, 26, fail
v, 27, fail
v, 28, fail
v, 29, fail
