v, 1, 0.005886, 0x1df61b8
v, 2, 0.001510, 0x1df61b8
v, 3, 0.001719, 0x1df71d0
v, 4, 0.001198, 0x1df71f0
v, 5, 0.001250, 0x1df7238
v, 6, 0.001406, 0x1df72e0
v, 7, 0.001406, 0x1df7468
v, 8, 0.001667, 0x1df7468
v, 9, 0.010575, 0x1df7468
v, 10, 0.009897, 0x1df7468
v, 11, 0.023180, 0x1df7468
v, 12, 0.065060, 0x1df7468
v, 13, 0.108295, 0x1df7468
v, 14, 0.434430, 0x76b4d008
v, 15, 0.885842, 0x76b0d008
v, 16, 2.006140, 0x76a85008
v, 17, 4.663508, 0x76965008
v, 18, 10.016531, 0x76705008
v, 19, 20.720910, 0x76205008
v, 20, 43.775138, 0x75785008
v, 21, 92.288845, 0x74185008
v, 22, 194.344377, 0x71385008
v, 23, 406.417963, 0x6b385008
v, 24, 839.779522, 0x5eb85008
v, 25, 1771.489029, 0x44b85008
v, 26, fail
v, 27, fail
v, 28, fail
v, 29, fail
