v, 1, 0.000167, 0x14d704080
v, 2, 0.000083, 0x14d704080
v, 3, 0.000083, 0x14d7040c0
v, 4, 0.000042, 0x14d704170
v, 5, 0.000084, 0x14d704200
v, 6, 0.000083, 0x14d7042a0
v, 7, 0.000083, 0x14d704420
v, 8, 0.001250, 0x14e00c200
v, 9, 0.000083, 0x14e00ca00
v, 10, 0.001250, 0x14e00dc00
v, 11, 0.002416, 0x14e010400
v, 12, 0.006875, 0x150008000
v, 13, 0.008583, 0x150018000
v, 14, 0.028792, 0x150038000
v, 15, 0.044083, 0x140008000
v, 16, 0.092375, 0x140080000
v, 17, 0.229459, 0x140180000
v, 18, 0.432708, 0x1403a0000
v, 19, 0.905334, 0x13d600000
v, 20, 2.494834, 0x13df84000
v, 21, 3.260250, 0x148000000
v, 22, 7.429000, 0x12d600000
v, 23, 15.393291, 0x11d600000
v, 24, 34.258666, 0x10d600000
v, 25, 72.492292, 0x280000000
v, 26, 139.174458, 0x280000000
v, 27, 342.654875, 0x280000000
v, 28, 817.379875, 0x280000000
v, 29, 1833.287958, 0x280000000
