c, 1, 0.000125, 0x13de060e0
c, 2, 0.000000, 0x13de060e0
c, 3, 0.000042, 0x13de05fc0
c, 4, 0.000042, 0x13de05d70
c, 5, 0.000041, 0x13de05db0
c, 6, 0.000042, 0x13de060f0
c, 7, 0.000042, 0x13de06270
c, 8, 0.001375, 0x13e00c800
c, 9, 0.000125, 0x13e00d000
c, 10, 0.001208, 0x13e00e200
c, 11, 0.001583, 0x13e010a00
c, 12, 0.004417, 0x140008000
c, 13, 0.009208, 0x140018000
c, 14, 0.015750, 0x140038000
c, 15, 0.037125, 0x140070000
c, 16, 0.074208, 0x1400e8000
c, 17, 0.172166, 0x1401e8000
c, 18, 0.362792, 0x140408000
c, 19, 0.003875, 0x13e800000
c, 20, 0.000625, 0x148000000
c, 21, 0.000541, 0x149400000
c, 22, 0.001625, 0x12de00000
c, 23, 0.002041, 0x11de00000
c, 24, 0.001833, 0x10de00000
c, 25, 0.019833, 0x280000000
c, 26, 0.001084, 0x280000000
c, 27, 0.002791, 0x280000000
c, 28, 0.006000, 0x280000000
c, 29, 0.012459, 0x280000000
