v, 1, 0.000000, 0x138e05f70
v, 2, 0.000000, 0x138e05f70
v, 3, 0.000000, 0x138e06060
v, 4, 0.001000, 0x138e05fc0
v, 5, 0.000000, 0x138e05d50
v, 6, 0.000000, 0x138e06190
v, 7, 0.000000, 0x138e06310
v, 8, 0.001000, 0x13900c800
v, 9, 0.000000, 0x13900d000
v, 10, 0.002000, 0x13900e200
v, 11, 0.001000, 0x139010a00
v, 12, 0.003000, 0x140020000
v, 13, 0.008000, 0x140030000
v, 14, 0.019000, 0x140050000
v, 15, 0.034000, 0x140088000
v, 16, 0.080000, 0x140100000
v, 17, 0.195000, 0x140200000
v, 18, 0.388000, 0x140420000
v, 19, 0.860000, 0x139800000
v, 20, 2.017000, 0x13a180000
v, 21, 4.109000, 0x13b580000
v, 22, 7.968000, 0x128e00000
v, 23, 15.663000, 0x118e00000
v, 24, 33.100000, 0x108e00000
v, 25, 71.662000, 0x280000000
v, 26, 132.040000, 0x280000000
v, 27, 320.512000, 0x280000000
v, 28, 800.887000, 0x280000000
v, 29, 1825.582000, 0x280000000
