c, 1, 0.005208, 0xe022090
c, 2, 0.001459, 0xe0230c0
c, 3, 0.000782, 0xe0230e0
c, 4, 0.000625, 0xe023100
c, 5, 0.000937, 0xe023150
c, 6, 0.000782, 0xe023200
c, 7, 0.000885, 0xe023390
c, 8, 0.001875, 0xe023720
c, 9, 0.025052, 0xe023720
c, 10, 0.028177, 0xe023720
c, 11, 0.085573, 0xe023720
c, 12, 0.294167, 0xe023720
c, 13, 0.147396, 0xe023720
c, 14, 0.074687, 0x7fbdc41010
c, 15, 0.074376, 0x7fbdc01010
c, 16, 0.073854, 0x7fbdb79010
c, 17, 0.073386, 0x7fbda59010
c, 18, 0.075157, 0x7fbd7f9010
c, 19, 0.072813, 0x7fbd2f9010
c, 20, 0.072812, 0x7fbc879010
c, 21, 0.073021, 0x7fbb279010
c, 22, 0.076510, 0x7fb8479010
c, 23, 0.087344, 0x7fb2479010
c, 24, 0.076198, 0x7fa5c79010
c, 25, 0.075990, 0x7f8bc79010
c, 26, 0.178229, (nil)
c, 27, 0.130885, (nil)
c, 28, 0.141146, (nil)
c, 29, 0.088438, (nil)
