c, 1, 0.007452, 0xdd41b8
c, 2, 0.002032, 0xdd51d0
c, 3, 0.001094, 0xdd51e0
c, 4, 0.001406, 0xdd5200
c, 5, 0.001302, 0xdd5248
c, 6, 0.001355, 0xdd52f0
c, 7, 0.001771, 0xdd5478
c, 8, 0.002501, 0xdd5478
c, 9, 0.012610, 0xdd5478
c, 10, 0.014017, 0xdd5478
c, 11, 0.034755, 0xdd5478
c, 12, 0.083683, 0xdd5478
c, 13, 0.159602, 0xdd5478
c, 14, 0.042050, 0x76b5d008
c, 15, 0.027356, 0x76b1d008
c, 16, 0.025376, 0x76a95008
c, 17, 0.030326, 0x76975008
c, 18, 0.028607, 0x76715008
c, 19, 0.028919, 0x76215008
c, 20, 0.028658, 0x75795008
c, 21, 0.028711, 0x74195008
c, 22, 0.028710, 0x71395008
c, 23, 0.029388, 0x6b395008
c, 24, 0.031004, 0x5eb95008
c, 25, 0.029440, 0x44b95008
c, 26, 0.086706, (nil)
c, 27, 0.000469, (nil)
c, 28, 0.000469, (nil)
c, 29, 0.000469, (nil)
