c, 1, 0.000000, 0x14e605f70
c, 2, 0.000000, 0x14e605f70
c, 3, 0.000000, 0x14e606060
c, 4, 0.000000, 0x14e605fc0
c, 5, 0.000000, 0x14e6060e0
c, 6, 0.000000, 0x14e606190
c, 7, 0.000000, 0x14e606310
c, 8, 0.002000, 0x14e80c800
c, 9, 0.000000, 0x14e80d000
c, 10, 0.002000, 0x14e80e200
c, 11, 0.002000, 0x14e810a00
c, 12, 0.005000, 0x150020000
c, 13, 0.011000, 0x150030000
c, 14, 0.018000, 0x150050000
c, 15, 0.044000, 0x150088000
c, 16, 0.087000, 0x150100000
c, 17, 0.185000, 0x150200000
c, 18, 0.395000, 0x150420000
c, 19, 0.005000, 0x14f000000
c, 20, 0.000000, 0x158000000
c, 21, 0.001000, 0x159400000
c, 22, 0.002000, 0x13e600000
c, 23, 0.002000, 0x12e600000
c, 24, 0.002000, 0x11e600000
c, 25, 0.005000, 0x105314000
c, 26, 0.029000, 0x280000000
c, 27, 0.004000, 0x280000000
c, 28, 0.004000, 0x280000000
c, 29, 0.016000, 0x280000000
