v, 1, 0.000000, 0x157605f70
v, 2, 0.000000, 0x157605f70
v, 3, 0.000000, 0x157606060
v, 4, 0.000000, 0x157605fc0
v, 5, 0.000000, 0x1576060e0
v, 6, 0.000000, 0x157606190
v, 7, 0.000000, 0x157606310
v, 8, 0.001000, 0x15780c800
v, 9, 0.000000, 0x15780d000
v, 10, 0.001000, 0x15780e200
v, 11, 0.002000, 0x157810a00
v, 12, 0.004000, 0x158020000
v, 13, 0.010000, 0x158030000
v, 14, 0.018000, 0x158050000
v, 15, 0.038000, 0x158088000
v, 16, 0.082000, 0x158100000
v, 17, 0.185000, 0x158200000
v, 18, 0.373000, 0x158420000
v, 19, 0.767000, 0x160000000
v, 20, 1.843000, 0x160980000
v, 21, 3.984000, 0x161d80000
v, 22, 7.580000, 0x147600000
v, 23, 14.437000, 0x137600000
v, 24, 30.049000, 0x127600000
v, 25, 58.460000, 0x107600000
v, 26, 127.286000, 0x280000000
v, 27, 324.493000, 0x280000000
v, 28, 805.091000, 0x280000000
v, 29, 1811.349000, 0x280000000
