v, 1, 0.002344, 0x55bc04e090
v, 2, 0.000677, 0x55bc04e090
v, 3, 0.000313, 0x55bc04e090
v, 4, 0.000417, 0x55bc04deb0
v, 5, 0.001198, 0x55bc04f0c0
v, 6, 0.000781, 0x55bc04f170
v, 7, 0.000781, 0x55bc04f300
v, 8, 0.000729, 0x55bc04f690
v, 9, 0.021406, 0x55bc04f690
v, 10, 0.020104, 0x55bc04f690
v, 11, 0.021458, 0x55bc04f690
v, 12, 0.020053, 0x55bc04f690
v, 13, 0.067083, 0x55bc04f690
v, 14, 0.084062, 0x7f993b8010
v, 15, 0.062292, 0x7f99378010
v, 16, 0.061250, 0x7f992f0010
v, 17, 0.086041, 0x7f991d0010
v, 18, 0.073802, 0x7f98f70010
v, 19, 0.075469, 0x7f98a70010
v, 20, 0.074010, 0x7f97ff0010
v, 21, 0.074688, 0x7f969f0010
v, 22, 0.076354, 0x7f93bf0010
v, 23, 0.076302, 0x7f8dbf0010
v, 24, 0.076563, 0x7f813f0010
v, 25, 0.089324, 0x7f673f0010
v, 26, fail
v, 27, fail
v, 28, fail
v, 29, fail
