m, 1, 0.005730, 0x18b11b8
m, 2, 0.000886, 0x18b11b8
m, 3, 0.001406, 0x18b21d0
m, 4, 0.001094, 0x18b21f0
m, 5, 0.000990, 0x18b2238
m, 6, 0.000938, 0x18b22e0
m, 7, 0.001042, 0x18b2468
m, 8, 0.000990, 0x18b2468
m, 9, 0.009428, 0x18b2468
m, 10, 0.007449, 0x18b2468
m, 11, 0.007240, 0x18b2468
m, 12, 0.007344, 0x18b2468
m, 13, 0.007292, 0x18b2468
m, 14, 0.037607, 0x76ba7008
m, 15, 0.025940, 0x76b67008
m, 16, 0.025263, 0x76adf008
m, 17, 0.028857, 0x769bf008
m, 18, 0.028909, 0x7675f008
m, 19, 0.028179, 0x7625f008
m, 20, 0.028492, 0x757df008
m, 21, 0.028388, 0x741df008
m, 22, 0.031097, 0x713df008
m, 23, 0.029378, 0x6b3df008
m, 24, 0.029013, 0x5ebdf008
m, 25, 0.029117, 0x44bdf008
m, 26, 0.086153, (nil)
m, 27, 0.000625, (nil)
m, 28, 0.000521, (nil)
m, 29, 0.000468, (nil)
