v, 1, 0.006146, 0x1bb61b8
v, 2, 0.001562, 0x1bb61b8
v, 3, 0.001667, 0x1bb71d0
v, 4, 0.001302, 0x1bb71f0
v, 5, 0.001198, 0x1bb7238
v, 6, 0.001302, 0x1bb72e0
v, 7, 0.001562, 0x1bb7468
v, 8, 0.001563, 0x1bb7468
v, 9, 0.010418, 0x1bb7468
v, 10, 0.009011, 0x1bb7468
v, 11, 0.024168, 0x1bb7468
v, 12, 0.058391, 0x1bb7468
v, 13, 0.125741, 0x1bb7468
v, 14, 0.412486, 0x76b33008
v, 15, 0.879664, 0x76af3008
v, 16, 2.020238, 0x76a6b008
v, 17, 4.702463, 0x7694b008
v, 18, 9.762929, 0x766eb008
v, 19, 20.798944, 0x761eb008
v, 20, 43.828144, 0x7576b008
v, 21, 92.016326, 0x7416b008
v, 22, 199.467821, 0x7136b008
v, 23, 403.895162, 0x6b36b008
v, 24, 845.400631, 0x5eb6b008
v, 25, 1766.516483, 0x44b6b008
v, 26, fail
v, 27, fail
v, 28, fail
v, 29, fail
