v, 1, 0.005365, 0x1ff2b090
v, 2, 0.000782, 0x1ff2b090
v, 3, 0.000625, 0x1ff2b090
v, 4, 0.000468, 0x1ff2aeb0
v, 5, 0.001354, 0x1ff2c0c0
v, 6, 0.001094, 0x1ff2c170
v, 7, 0.001146, 0x1ff2c300
v, 8, 0.002395, 0x1ff2c690
v, 9, 0.025729, 0x1ff2c690
v, 10, 0.030417, 0x1ff2c690
v, 11, 0.078750, 0x1ff2c690
v, 12, 0.200990, 0x1ff2c690
v, 13, 0.677397, 0x1ff2c690
v, 14, 1.340002, 0x7f97044010
v, 15, 2.657921, 0x7f97004010
v, 16, 5.702458, 0x7f96f7c010
v, 17, 12.044083, 0x7f96e5c010
v, 18, 25.560512, 0x7f96bfc010
v, 19, 54.953322, 0x7f966fc010
v, 20, 112.897169, 0x7f95c7c010
v, 21, 245.901768, 0x7f9467c010
v, 22, 498.186879, 0x7f9187c010
v, 23, 1053.407345, 0x7f8b87c010
v, 24, 2187.392117, 0x7f7f07c010
v, 25, 4616.718495, 0x7f6507c010
v, 26, fail
v, 27, fail
v, 28, fail
v, 29, fail
