v, 1, 0.005312, 0xdaf5090
v, 2, 0.000625, 0xdaf5090
v, 3, 0.000625, 0xdaf5090
v, 4, 0.000365, 0xdaf4eb0
v, 5, 0.001145, 0xdaf60c0
v, 6, 0.000938, 0xdaf6170
v, 7, 0.001042, 0xdaf6300
v, 8, 0.001927, 0xdaf6690
v, 9, 0.024687, 0xdaf6690
v, 10, 0.028594, 0xdaf6690
v, 11, 0.073333, 0xdaf6690
v, 12, 0.194844, 0xdaf6690
v, 13, 0.387917, 0xdaf6690
v, 14, 1.281461, 0x7f8f45a010
v, 15, 2.711567, 0x7f8f41a010
v, 16, 5.671884, 0x7f8f392010
v, 17, 12.004395, 0x7f8f272010
v, 18, 25.266917, 0x7f8f012010
v, 19, 53.298788, 0x7f8eb12010
v, 20, 120.250983, 0x7f8e092010
v, 21, 238.876443, 0x7f8ca92010
v, 22, 497.136982, 0x7f89c92010
v, 23, 1045.285456, 0x7f83c92010
v, 24, 2188.958890, 0x7f77492010
v, 25, 4582.596404, 0x7f5d492010
v, 26, fail
v, 27, fail
v, 28, fail
v, 29, fail
