c, 1, 0.007137, 0x5e01b8
c, 2, 0.001823, 0x5e11d0
c, 3, 0.001302, 0x5e11e0
c, 4, 0.001563, 0x5e1200
c, 5, 0.001302, 0x5e1248
c, 6, 0.001407, 0x5e12f0
c, 7, 0.001928, 0x5e1478
c, 8, 0.002449, 0x5e1478
c, 9, 0.012658, 0x5e1478
c, 10, 0.014534, 0x5e1478
c, 11, 0.035058, 0x5e1478
c, 12, 0.083607, 0x5e1478
c, 13, 0.181695, 0x5e1478
c, 14, 0.051987, 0x76be1008
c, 15, 0.029900, 0x76ba1008
c, 16, 0.029224, 0x76b19008
c, 17, 0.029380, 0x769f9008
c, 18, 0.029171, 0x76799008
c, 19, 0.028598, 0x76299008
c, 20, 0.030265, 0x75819008
c, 21, 0.029067, 0x74219008
c, 22, 0.029119, 0x71419008
c, 23, 0.029067, 0x6b419008
c, 24, 0.029380, 0x5ec19008
c, 25, 0.043392, 0x44c19008
c, 26, 0.113143, (nil)
c, 27, 0.000677, (nil)
c, 28, 0.000521, (nil)
c, 29, 0.000468, (nil)
