v, 1, 0.001563, 0x7235090
v, 2, 0.000521, 0x7235090
v, 3, 0.000260, 0x7235090
v, 4, 0.000521, 0x7234eb0
v, 5, 0.001094, 0x72360c0
v, 6, 0.000833, 0x7236170
v, 7, 0.000729, 0x7236300
v, 8, 0.000677, 0x7236690
v, 9, 0.024063, 0x7236690
v, 10, 0.021615, 0x7236690
v, 11, 0.019428, 0x7236690
v, 12, 0.019740, 0x7236690
v, 13, 0.049792, 0x7236690
v, 14, 0.062239, 0x7fbbd0c010
v, 15, 0.045990, 0x7fbbccc010
v, 16, 0.057917, 0x7fbbc44010
v, 17, 0.059062, 0x7fbbb24010
v, 18, 0.058490, 0x7fbb8c4010
v, 19, 0.058334, 0x7fbb3c4010
v, 20, 0.058334, 0x7fba944010
v, 21, 0.132969, 0x7fb9344010
v, 22, 0.062031, 0x7fb6544010
v, 23, 0.072448, 0x7fb0544010
v, 24, 0.061198, 0x7fa3d44010
v, 25, 0.071251, 0x7f89d44010
v, 26, fail
v, 27, fail
v, 28, fail
v, 29, fail
