v, 1, 0.000000, 0x131e05f70
v, 2, 0.000000, 0x131e05f70
v, 3, 0.000000, 0x131e06060
v, 4, 0.000000, 0x131e05fc0
v, 5, 0.000000, 0x131e060e0
v, 6, 0.000000, 0x131e06190
v, 7, 0.001000, 0x131e06310
v, 8, 0.002000, 0x13200c800
v, 9, 0.000000, 0x13200d000
v, 10, 0.001000, 0x13200e200
v, 11, 0.001000, 0x132010a00
v, 12, 0.004000, 0x138020000
v, 13, 0.014000, 0x138030000
v, 14, 0.018000, 0x138050000
v, 15, 0.038000, 0x138088000
v, 16, 0.090000, 0x138100000
v, 17, 0.185000, 0x138200000
v, 18, 0.360000, 0x138420000
v, 19, 0.810000, 0x132800000
v, 20, 1.823000, 0x133180000
v, 21, 3.619000, 0x134580000
v, 22, 6.781000, 0x121e00000
v, 23, 16.239000, 0x111e00000
v, 24, 35.907000, 0x102c3c000
v, 25, 70.174000, 0x280000000
v, 26, 132.281000, 0x280000000
v, 27, 349.404000, 0x280000000
v, 28, 857.049000, 0x280000000
v, 29, 1859.914000, 0x280000000
