v, 1, 0.004896, 0x3f016090
v, 2, 0.001302, 0x3f0170c0
v, 3, 0.000833, 0x3f0170e0
v, 4, 0.000416, 0x3f015eb0
v, 5, 0.000781, 0x3f017100
v, 6, 0.000729, 0x3f0171b0
v, 7, 0.000677, 0x3f017340
v, 8, 0.000729, 0x3f0176d0
v, 9, 0.021718, 0x3f017ee0
v, 10, 0.020104, 0x3f0190f0
v, 11, 0.020312, 0x3f01b900
v, 12, 0.047031, 0x3f021110
v, 13, 0.020469, 0x3f02d120
v, 14, 0.073750, 0x7fa0eb8010
v, 15, 0.045573, 0x7fa0e3f010
v, 16, 0.056094, 0x7fa0d3e010
v, 17, 0.069479, 0x7fa0b1d010
v, 18, 0.058021, 0x7fa069c010
v, 19, 0.056198, 0x7f9fd1b010
v, 20, 0.058021, 0x7f9e91a010
v, 21, 0.058698, 0x7f9bf19010
v, 22, 0.058803, 0x7f96718010
v, 23, 0.061042, 0x7f8af17010
v, 24, 0.083177, 0x7f72f16010
v, 25, 0.062865, 0x7f40f15010
v, 26, fail
v, 27, fail
v, 28, fail
v, 29, fail
