v, 1, 0.005365, 0x557f8d5090
v, 2, 0.000833, 0x557f8d5090
v, 3, 0.000417, 0x557f8d5090
v, 4, 0.000416, 0x557f8d4eb0
v, 5, 0.001042, 0x557f8d60c0
v, 6, 0.000833, 0x557f8d6170
v, 7, 0.001042, 0x557f8d6300
v, 8, 0.002032, 0x557f8d6690
v, 9, 0.025052, 0x557f8d6690
v, 10, 0.028594, 0x557f8d6690
v, 11, 0.072760, 0x557f8d6690
v, 12, 0.210417, 0x557f8d6690
v, 13, 0.400782, 0x557f8d6690
v, 14, 1.331408, 0x7f8e1a4010
v, 15, 2.719952, 0x7f8e164010
v, 16, 5.696832, 0x7f8e0dc010
v, 17, 12.108354, 0x7f8dfbc010
v, 18, 25.377750, 0x7f8dd5c010
v, 19, 56.282230, 0x7f8d85c010
v, 20, 117.117905, 0x7f8cddc010
v, 21, 238.069774, 0x7f8b7dc010
v, 22, 498.097190, 0x7f889dc010
v, 23, 1048.968271, 0x7f829dc010
v, 24, 2187.019711, 0x7f761dc010
v, 25, 4582.364302, 0x7f5c1dc010
v, 26, fail
v, 27, fail
v, 28, fail
v, 29, fail
