v, 1, 0.006511, 0x1a3a1b8
v, 2, 0.001406, 0x1a3a1b8
v, 3, 0.001823, 0x1a3b1d0
v, 4, 0.001354, 0x1a3b1f0
v, 5, 0.001354, 0x1a3b238
v, 6, 0.001354, 0x1a3b2e0
v, 7, 0.001563, 0x1a3b468
v, 8, 0.001718, 0x1a3b468
v, 9, 0.010625, 0x1a3b468
v, 10, 0.009636, 0x1a3b468
v, 11, 0.022553, 0x1a3b468
v, 12, 0.060366, 0x1a3b468
v, 13, 0.126619, 0x1a3b468
v, 14, 0.437152, 0x76bd7008
v, 15, 0.892534, 0x76b97008
v, 16, 2.224355, 0x76b0f008
v, 17, 4.700180, 0x769ef008
v, 18, 9.942255, 0x7678f008
v, 19, 21.357066, 0x7628f008
v, 20, 44.875570, 0x7580f008
v, 21, 95.349009, 0x7420f008
v, 22, 195.755292, 0x7140f008
v, 23, 414.558864, 0x6b40f008
v, 24, 882.359274, 0x5ec0f008
v, 25, 1778.560578, 0x44c0f008
v, 26, fail
v, 27, fail
v, 28, fail
v, 29, fail
