v, 1, 0.006511, 0xd2e1b8
v, 2, 0.001511, 0xd2e1b8
v, 3, 0.001823, 0xd2f1d0
v, 4, 0.001407, 0xd2f1f0
v, 5, 0.001354, 0xd2f238
v, 6, 0.001355, 0xd2f2e0
v, 7, 0.001562, 0xd2f468
v, 8, 0.054379, 0xd2f468
v, 9, 0.011460, 0xd2f468
v, 10, 0.010625, 0xd2f468
v, 11, 0.023752, 0xd2f468
v, 12, 0.061514, 0xd2f468
v, 13, 0.126727, 0xd2f468
v, 14, 0.440913, 0x76bc4008
v, 15, 0.893390, 0x76b84008
v, 16, 2.020285, 0x76afc008
v, 17, 4.603368, 0x769dc008
v, 18, 9.721039, 0x7677c008
v, 19, 20.696274, 0x7627c008
v, 20, 43.813536, 0x757fc008
v, 21, 92.380500, 0x741fc008
v, 22, 192.996058, 0x713fc008
v, 23, 402.794464, 0x6b3fc008
v, 24, 840.033823, 0x5ebfc008
v, 25, 1751.718385, 0x44bfc008
v, 26, fail
v, 27, fail
v, 28, fail
v, 29, fail
