v, 1, 0.005782, 0x9381b8
v, 2, 0.001355, 0x9381b8
v, 3, 0.001615, 0x9391d0
v, 4, 0.001250, 0x9391f0
v, 5, 0.001302, 0x939238
v, 6, 0.001302, 0x9392e0
v, 7, 0.001562, 0x939468
v, 8, 0.001563, 0x939468
v, 9, 0.010313, 0x939468
v, 10, 0.010105, 0x939468
v, 11, 0.023804, 0x939468
v, 12, 0.061567, 0x939468
v, 13, 0.108392, 0x939468
v, 14, 0.442424, 0x76bd9008
v, 15, 0.910215, 0x76b99008
v, 16, 2.135919, 0x76b11008
v, 17, 4.456122, 0x769f1008
v, 18, 9.615883, 0x76791008
v, 19, 21.050269, 0x76291008
v, 20, 43.890028, 0x75811008
v, 21, 91.991997, 0x74211008
v, 22, 194.159934, 0x71411008
v, 23, 406.993219, 0x6b411008
v, 24, 841.516282, 0x5ec11008
v, 25, 1757.640878, 0x44c11008
v, 26, fail
v, 27, fail
v, 28, fail
v, 29, fail
