v, 1, 0.002709, 0x6f31b8
v, 2, 0.001146, 0x6f31b8
v, 3, 0.001510, 0x6f41d0
v, 4, 0.001042, 0x6f41f0
v, 5, 0.001094, 0x6f4238
v, 6, 0.001093, 0x6f42e0
v, 7, 0.001146, 0x6f4468
v, 8, 0.001146, 0x6f4468
v, 9, 0.009585, 0x6f4468
v, 10, 0.007553, 0x6f4468
v, 11, 0.007344, 0x6f4468
v, 12, 0.007709, 0x6f4468
v, 13, 0.007345, 0x6f4468
v, 14, 0.035682, 0x76b83008
v, 15, 0.025993, 0x76b43008
v, 16, 0.025472, 0x76abb008
v, 17, 0.028649, 0x7699b008
v, 18, 0.028597, 0x7673b008
v, 19, 0.028232, 0x7623b008
v, 20, 0.029013, 0x757bb008
v, 21, 0.028597, 0x741bb008
v, 22, 0.029378, 0x713bb008
v, 23, 0.028910, 0x6b3bb008
v, 24, 0.031775, 0x5ebbb008
v, 25, 0.029379, 0x44bbb008
v, 26, fail
v, 27, fail
v, 28, fail
v, 29, fail
