v, 1, 0.000000, 0x1307040d0
v, 2, 0.000000, 0x130704100
v, 3, 0.000000, 0x130704110
v, 4, 0.000000, 0x130704130
v, 5, 0.000000, 0x130704170
v, 6, 0.000000, 0x130704260
v, 7, 0.000000, 0x1307043e0
v, 8, 0.000000, 0x13100c200
v, 9, 0.000000, 0x13100ca00
v, 10, 0.000000, 0x13100dc00
v, 11, 0.000000, 0x131010400
v, 12, 0.000000, 0x138020000
v, 13, 0.000000, 0x138030000
v, 14, 0.000000, 0x138050000
v, 15, 0.000000, 0x138088000
v, 16, 0.000000, 0x138100000
v, 17, 0.000000, 0x138200000
v, 18, 0.000000, 0x138420000
v, 19, 0.003000, 0x131800000
v, 20, 0.000000, 0x132184000
v, 21, 0.000000, 0x133584000
v, 22, 0.002000, 0x120600000
v, 23, 0.001000, 0x110600000
v, 24, 0.012000, 0x140000000
v, 25, 0.004000, 0x280000000
v, 26, 0.002000, 0x2b2000000
v, 27, 0.002000, 0x31a000000
v, 28, 0.005000, 0x3f2000000
v, 29, 0.010000, 0x5b2000000
