v, 1, 0.000042, 0x1536060e0
v, 2, 0.000042, 0x153606070
v, 3, 0.000042, 0x153605d70
v, 4, 0.000042, 0x153605fc0
v, 5, 0.000041, 0x153605d90
v, 6, 0.000042, 0x1536060f0
v, 7, 0.000042, 0x153606270
v, 8, 0.000042, 0x15380c800
v, 9, 0.000000, 0x15380d000
v, 10, 0.000041, 0x15380e200
v, 11, 0.000000, 0x153810a00
v, 12, 0.004292, 0x158008000
v, 13, 0.000042, 0x158018000
v, 14, 0.000042, 0x158038000
v, 15, 0.000042, 0x158070000
v, 16, 0.000042, 0x1580e8000
v, 17, 0.000042, 0x1581e8000
v, 18, 0.000083, 0x158408000
v, 19, 0.002292, 0x154000000
v, 20, 0.000542, 0x154980000
v, 21, 0.000500, 0x160000000
v, 22, 0.001291, 0x143600000
v, 23, 0.001750, 0x133600000
v, 24, 0.002792, 0x113600000
v, 25, 0.018792, 0x280000000
v, 26, 0.001458, 0x2b2000000
v, 27, 0.005292, 0x31a000000
v, 28, 0.004917, 0x3f2000000
v, 29, 0.007959, 0x5b2000000
