v, 1, 0.006876, 0x19d61b8
v, 2, 0.001302, 0x19d61b8
v, 3, 0.001771, 0x19d71d0
v, 4, 0.001354, 0x19d71f0
v, 5, 0.001407, 0x19d7238
v, 6, 0.001355, 0x19d72e0
v, 7, 0.001615, 0x19d7468
v, 8, 0.001614, 0x19d7468
v, 9, 0.010366, 0x19d7468
v, 10, 0.009428, 0x19d7468
v, 11, 0.023127, 0x19d7468
v, 12, 0.060371, 0x19d7468
v, 13, 0.108136, 0x19d7468
v, 14, 0.431815, 0x76b0c008
v, 15, 0.900874, 0x76acc008
v, 16, 2.033179, 0x76a44008
v, 17, 4.627512, 0x76924008
v, 18, 9.785755, 0x766c4008
v, 19, 20.846068, 0x761c4008
v, 20, 44.101304, 0x75744008
v, 21, 92.864399, 0x74144008
v, 22, 194.425616, 0x71344008
v, 23, 410.185891, 0x6b344008
v, 24, 847.878928, 0x5eb44008
v, 25, 1773.042645, 0x44b44008
v, 26, fail
v, 27, fail
v, 28, fail
v, 29, fail
