v, 1, 0.005208, 0x5574dca090
v, 2, 0.001250, 0x5574dcb0c0
v, 3, 0.000834, 0x5574dcb0e0
v, 4, 0.000416, 0x5574dc9eb0
v, 5, 0.000781, 0x5574dcb100
v, 6, 0.000677, 0x5574dcb1b0
v, 7, 0.000729, 0x5574dcb340
v, 8, 0.000729, 0x5574dcb6d0
v, 9, 0.021250, 0x5574dcbee0
v, 10, 0.019896, 0x5574dcd0f0
v, 11, 0.020313, 0x5574dcf900
v, 12, 0.047135, 0x5574dd5110
v, 13, 0.020000, 0x5574de1120
v, 14, 0.073750, 0x7fa7ecd010
v, 15, 0.045833, 0x7fa7e54010
v, 16, 0.056354, 0x7fa7d53010
v, 17, 0.055990, 0x7fa7b32010
v, 18, 0.067240, 0x7fa76b1010
v, 19, 0.056458, 0x7fa6d30010
v, 20, 0.056198, 0x7fa592f010
v, 21, 0.059062, 0x7fa2f2e010
v, 22, 0.058959, 0x7f9d72d010
v, 23, 0.059740, 0x7f91f2c010
v, 24, 0.071510, 0x7f79f2b010
v, 25, 0.069427, 0x7f47f2a010
v, 26, fail
v, 27, fail
v, 28, fail
v, 29, fail
