c, 1, 0.004948, 0x55ade87090
c, 2, 0.001250, 0x55ade880c0
c, 3, 0.000781, 0x55ade880e0
c, 4, 0.000729, 0x55ade88100
c, 5, 0.000834, 0x55ade88150
c, 6, 0.000781, 0x55ade88200
c, 7, 0.000886, 0x55ade88390
c, 8, 0.001823, 0x55ade88720
c, 9, 0.024896, 0x55ade88720
c, 10, 0.027917, 0x55ade88720
c, 11, 0.072917, 0x55ade88720
c, 12, 0.183334, 0x55ade88720
c, 13, 0.134479, 0x55ade88720
c, 14, 0.054532, 0x7f8a4ed010
c, 15, 0.055938, 0x7f8a4ad010
c, 16, 0.045625, 0x7f8a425010
c, 17, 0.057084, 0x7f8a305010
c, 18, 0.057188, 0x7f8a0a5010
c, 19, 0.057604, 0x7f89ba5010
c, 20, 0.057604, 0x7f89125010
c, 21, 0.057344, 0x7f87b25010
c, 22, 0.059166, 0x7f84d25010
c, 23, 0.073594, 0x7f7ed25010
c, 24, 0.073021, 0x7f72525010
c, 25, 0.071771, 0x7f58525010
c, 26, 0.067500, (nil)
c, 27, 0.064271, (nil)
c, 28, 0.062813, (nil)
c, 29, 0.062500, (nil)
