v, 1, 0.005991, 0xe51b8
v, 2, 0.001250, 0xe51b8
v, 3, 0.002084, 0xe61d0
v, 4, 0.001302, 0xe61f0
v, 5, 0.001407, 0xe6238
v, 6, 0.001406, 0xe62e0
v, 7, 0.001459, 0xe6468
v, 8, 0.001667, 0xe6468
v, 9, 0.010835, 0xe6468
v, 10, 0.009845, 0xe6468
v, 11, 0.023441, 0xe6468
v, 12, 0.061676, 0xe6468
v, 13, 0.109027, 0xe6468
v, 14, 0.440377, 0x76baa008
v, 15, 0.878151, 0x76b6a008
v, 16, 2.117710, 0x76ae2008
v, 17, 4.553800, 0x769c2008
v, 18, 9.850158, 0x76762008
v, 19, 20.837046, 0x76262008
v, 20, 43.842914, 0x757e2008
v, 21, 92.254952, 0x741e2008
v, 22, 192.827153, 0x713e2008
v, 23, 402.147900, 0x6b3e2008
v, 24, 843.588164, 0x5ebe2008
v, 25, 1756.354159, 0x44be2008
v, 26, fail
v, 27, fail
v, 28, fail
v, 29, fail
