v, 1, 0.005052, 0x556ca46090
v, 2, 0.000833, 0x556ca46090
v, 3, 0.000364, 0x556ca46090
v, 4, 0.000417, 0x556ca45eb0
v, 5, 0.001302, 0x556ca470c0
v, 6, 0.000937, 0x556ca47170
v, 7, 0.000990, 0x556ca47300
v, 8, 0.001979, 0x556ca47690
v, 9, 0.024896, 0x556ca47690
v, 10, 0.028698, 0x556ca47690
v, 11, 0.072136, 0x556ca47690
v, 12, 0.182136, 0x556ca47690
v, 13, 0.387136, 0x556ca47690
v, 14, 1.276513, 0x7f80f12010
v, 15, 2.728129, 0x7f80ed2010
v, 16, 5.814906, 0x7f80e4a010
v, 17, 12.249447, 0x7f80d2a010
v, 18, 25.370771, 0x7f80aca010
v, 19, 57.090981, 0x7f805ca010
v, 20, 115.762382, 0x7f7fb4a010
v, 21, 237.391804, 0x7f7e54a010
v, 22, 497.291303, 0x7f7b74a010
v, 23, 1046.915662, 0x7f7574a010
v, 24, 2181.026470, 0x7f68f4a010
v, 25, 4597.112084, 0x7f4ef4a010
v, 26, fail
v, 27, fail
v, 28, fail
v, 29, fail
